cluster_id,post_id,latitude,longitude,street_name,street_num,blockface_id,cap_color,schedule_hash
C03065,502-00160,37.7816058,-122.4120549,JONES ST,16,502002,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03065,502-00180,37.7816558,-122.4120654,JONES ST,18,502002,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03065,502-00210,37.78173891,-122.4122174,JONES ST,21,502001,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03065,502-00280,37.7818446,-122.4121048,JONES ST,28,502002,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03065,502-00300,37.7818912,-122.4121146,JONES ST,30,502002,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03066,502-02060,37.7832253,-122.412377,JONES ST,206,502022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03066,502-02080,37.7832777,-122.4123875,JONES ST,208,502022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03066,502-02100,37.7833288,-122.4123977,JONES ST,210,502022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03067,502-02170,37.7834771,-122.4125841,JONES ST,217,502021,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03067,502-02220,37.7835888,-122.4124497,JONES ST,222,502022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03068,502-03140,37.7843729,-122.4126043,JONES ST,314,502032,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03068,502-03160,37.7844204,-122.4126139,JONES ST,316,502032,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03068,502-03170,37.7844125,-122.4127681,JONES ST,317,502031,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03068,502-03190,37.7844775,-122.4127813,JONES ST,319,502031,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03068,502-03210,37.7845361,-122.4127931,JONES ST,321,502031,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03068,502-03220,37.7845287,-122.4126358,JONES ST,322,502032,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03068,502-03240,37.7845767,-122.4126455,JONES ST,324,502032,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03068,502-03250,37.7845904,-122.412804,JONES ST,325,502031,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03068,502-03260,37.7846313,-122.4126565,JONES ST,326,502032,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03068,502-03270,37.7846498,-122.412816,JONES ST,327,502031,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03068,502-03280,37.7846796,-122.4126662,JONES ST,328,502032,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03068,502-03290,37.7847042,-122.412827,JONES ST,329,502031,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03068,502-03300,37.7847346,-122.4126773,JONES ST,330,502032,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03069,502-04040,37.7850638,-122.4127442,JONES ST,404,502042,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03069,502-04070,37.7850899,-122.4129057,JONES ST,407,502041,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03069,502-04080,37.7851092,-122.4127534,JONES ST,408,502042,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03069,502-04090,37.7851484,-122.4129175,JONES ST,409,502041,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03069,502-04100,37.785171,-122.4127659,JONES ST,410,502042,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03069,502-04110,37.7852139,-122.4129308,JONES ST,411,502041,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03069,502-04120,37.7852417,-122.4127801,JONES ST,412,502042,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03069,502-04200,37.785405,-122.4128144,JONES ST,420,502042,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03069,502-04220,37.7854696,-122.4128274,JONES ST,422,502042,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03069,502-04230,37.785464,-122.4129813,JONES ST,423,502041,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03069,502-04240,37.7855227,-122.4128382,JONES ST,424,502042,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03069,502-04250,37.7855251,-122.4129936,JONES ST,425,502041,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03069,502-04270,37.7855822,-122.4130051,JONES ST,427,502041,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03069,502-04280,37.7855897,-122.4128517,JONES ST,428,502042,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03069,502-04300,37.7856436,-122.4128626,JONES ST,430,502042,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03070,502-05030,37.785932,-122.4130781,JONES ST,503,502051,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03071,502-05140,37.78621296,-122.4129777,JONES ST,514,502052,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03071,502-05160,37.786264,-122.4129882,JONES ST,516,502052,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03071,502-05170,37.7862937,-122.4131529,JONES ST,517,502051,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03071,502-05210,37.786349,-122.4131644,JONES ST,521,502051,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03071,502-05220,37.7863876,-122.4130138,JONES ST,522,502052,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03071,502-05240,37.7864396,-122.4130246,JONES ST,524,502052,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03071,502-05250,37.7864754,-122.4131905,JONES ST,525,502051,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03071,502-05290,37.78653,-122.4132018,JONES ST,529,502051,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03072,502-06080,37.786998,-122.4131379,JONES ST,608,502062,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03072,502-06090,37.7870058,-122.4132959,JONES ST,609,502061,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03072,502-06130,37.7870936,-122.4133138,JONES ST,613,502061,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03072,502-06180,37.7872181,-122.4131827,JONES ST,618,502062,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03072,502-06190,37.7872706,-122.4133498,JONES ST,619,502061,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03072,502-06200,37.7872714,-122.4131935,JONES ST,620,502062,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03072,502-06220,37.7873261,-122.4132047,JONES ST,622,502062,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03072,502-06230,37.7873213,-122.4133602,JONES ST,623,502061,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03072,502-06250,37.7873807,-122.4133722,JONES ST,625,502061,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03072,502-06270,37.7874375,-122.4133838,JONES ST,627,502061,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03072,502-06310,37.7875016,-122.4133969,JONES ST,631,502061,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03073,502-07060,37.7878715,-122.4133189,JONES ST,706,502072,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03073,502-07090,37.7879562,-122.4134908,JONES ST,709,502071,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03073,502-07110,37.7880112,-122.4135022,JONES ST,711,502071,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03073,502-07130,37.7880749,-122.4135153,JONES ST,713,502071,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03073,502-07140,37.788054,-122.4133565,JONES ST,714,502072,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03073,502-07180,37.788165,-122.4133794,JONES ST,718,502072,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03073,502-07210,37.7882605,-122.4135535,JONES ST,721,502071,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03073,502-07220,37.7882219,-122.4133911,JONES ST,722,502072,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03073,502-07240,37.7882973,-122.4134067,JONES ST,724,502072,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03073,502-07250,37.7883224,-122.4135663,JONES ST,725,502071,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03073,502-07260,37.7883626,-122.4134201,JONES ST,726,502072,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03073,502-07270,37.7883712,-122.4135764,JONES ST,727,502071,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03073,502-07280,37.7884154,-122.413431,JONES ST,728,502072,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03073,502-07290,37.788423,-122.413587,JONES ST,729,502071,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03073,502-07300,37.7884742,-122.4134431,JONES ST,730,502072,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03073,666-07410,37.7885705,-122.4132665,SUTTER ST,741,666071,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03073,666-07430,37.7885625,-122.4133292,SUTTER ST,743,666071,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08020,37.788746,-122.4134875,JONES ST,802,502082,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08040,37.7888049,-122.4134998,JONES ST,804,502082,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08080,37.7888855,-122.4135167,JONES ST,808,502082,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08090,37.7888896,-122.4136747,JONES ST,809,502081,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08100,37.7889496,-122.4135301,JONES ST,810,502082,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08110,37.78895022,-122.4136874,JONES ST,811,502081,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08120,37.7890096,-122.4135426,JONES ST,812,502082,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08130,37.7890095,-122.4136997,JONES ST,813,502081,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08150,37.7890677,-122.4137119,JONES ST,815,502081,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08160,37.7891148,-122.4135646,JONES ST,816,502082,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08170,37.7891261,-122.4137241,JONES ST,817,502081,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08180,37.7891769,-122.4135776,JONES ST,818,502082,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08190,37.789184,-122.4137362,JONES ST,819,502081,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08200,37.7892289,-122.4135885,JONES ST,820,502082,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08210,37.7892379,-122.4137475,JONES ST,821,502081,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08220,37.7892863,-122.4136005,JONES ST,822,502082,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08230,37.789299,-122.4137603,JONES ST,823,502081,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03074,502-08250,37.7893598,-122.413773,JONES ST,825,502081,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03075,520-08050,37.7955666,-122.4050955,KEARNY ST,805,520081,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03075,520-08070,37.7956314,-122.4051087,KEARNY ST,807,520081,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03075,520-08090,37.7956822,-122.4051191,KEARNY ST,809,520081,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03075,520-08130,37.795739,-122.4051306,KEARNY ST,813,520081,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03076,520-09050,37.7964566,-122.4052728,KEARNY ST,905,520091,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03076,520-09090,37.7965176,-122.405285,KEARNY ST,909,520091,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03076,520-09110,37.7965741,-122.4052963,KEARNY ST,911,520091,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03077,520-10110,37.797354,-122.4054529,KEARNY ST,"1,011",520101,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03078,520-10190,37.7975746,-122.4054972,KEARNY ST,"1,019",520101,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03078,520-10200,37.7976622,-122.4053507,KEARNY ST,"1,020",520102,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03078,520-10210,37.7976353,-122.4055094,KEARNY ST,"1,021",520101,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03078,520-10230,37.7977022,-122.4055228,KEARNY ST,"1,023",520101,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03078,520-10240,37.7977235,-122.405363,KEARNY ST,"1,024",520102,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03078,520-10250,37.7977765,-122.4055378,KEARNY ST,"1,025",520101,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03078,520-10260,37.7977832,-122.405375,KEARNY ST,"1,026",520102,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03078,520-10270,37.7978308,-122.4055487,KEARNY ST,"1,027",520101,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03078,520-10280,37.7978405,-122.4053865,KEARNY ST,"1,028",520102,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03078,520-10320,37.7978928,-122.405397,KEARNY ST,"1,032",520102,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03079,542-03060,37.7807576,-122.4169285,LARKIN ST,306,542032,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03079,542-03080,37.780817,-122.4169405,LARKIN ST,308,542032,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03079,542-03100,37.7808735,-122.416952,LARKIN ST,310,542032,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03079,542-03120,37.7809257,-122.4169626,LARKIN ST,312,542032,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03079,542-03140,37.7809893,-122.4169755,LARKIN ST,314,542032,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03079,542-03160,37.7810439,-122.4169866,LARKIN ST,316,542032,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03080,542-03260,37.7812264,-122.4170237,LARKIN ST,326,542032,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03081,542-04100,37.781824,-122.4171454,LARKIN ST,410,542042,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03081,542-04120,37.7818808,-122.4171569,LARKIN ST,412,542042,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03081,542-04180,37.7819815,-122.4171773,LARKIN ST,418,542042,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03081,542-04240,37.7821094,-122.4172032,LARKIN ST,424,542042,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03081,542-04260,37.7821665,-122.4172148,LARKIN ST,426,542042,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03081,542-04280,37.7822182,-122.4172252,LARKIN ST,428,542042,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03082,542-05060,37.782638,-122.4173128,LARKIN ST,506,542052,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03082,542-05090,37.7827184,-122.4174858,LARKIN ST,509,542051,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03082,542-05120,37.782797,-122.4173448,LARKIN ST,512,542052,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03082,542-05130,37.7828383,-122.41751,LARKIN ST,513,542051,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03082,542-05140,37.7828487,-122.4173552,LARKIN ST,514,542052,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03082,542-05170,37.7828919,-122.4175207,LARKIN ST,517,542051,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03082,542-05180,37.7829084,-122.4173673,LARKIN ST,518,542052,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03082,542-05190,37.7829549,-122.4175334,LARKIN ST,519,542051,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03082,542-05200,37.7829684,-122.4173793,LARKIN ST,520,542052,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03082,542-05210,37.7830051,-122.4175435,LARKIN ST,521,542051,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03082,542-05220,37.7830243,-122.4173906,LARKIN ST,522,542052,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03082,542-05230,37.7830629,-122.4175552,LARKIN ST,523,542051,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03082,542-05270,37.7831329,-122.4175692,LARKIN ST,527,542051,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03083,544-02040,37.7824112,-122.4210917,LARCH ST,204,544022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03083,544-02060,37.7824011,-122.421171,LARCH ST,206,544022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03083,544-02140,37.7823775,-122.4213565,LARCH ST,214,544022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03083,544-02160,37.7823683,-122.4214283,LARCH ST,216,544022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03083,544-02200,37.7823539,-122.4215414,LARCH ST,220,544022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03083,544-02220,37.7823459,-122.4216047,LARCH ST,222,544022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03083,544-02240,37.7823369,-122.4216748,LARCH ST,224,544022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03083,544-02260,37.7823287,-122.4217396,LARCH ST,226,544022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03083,544-02280,37.7823196,-122.421811,LARCH ST,228,544022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03083,544-02320,37.782311,-122.4218781,LARCH ST,232,544022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03083,544-02340,37.7823027,-122.4219436,LARCH ST,234,544022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03083,544-02360,37.7822942,-122.4220103,LARCH ST,236,544022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,546-01040,37.7820983,-122.4138364,LEAVENWORTH ST,104,546012,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,546-01060,37.7821455,-122.413846,LEAVENWORTH ST,106,546012,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,546-01070,37.782139,-122.4140017,LEAVENWORTH ST,107,546011,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,546-01110,37.7822625,-122.4140267,LEAVENWORTH ST,111,546011,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,546-01130,37.7823272,-122.4140398,LEAVENWORTH ST,113,546011,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,546-01180,37.7824964,-122.4139171,LEAVENWORTH ST,118,546012,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,546-01190,37.7824935,-122.4140735,LEAVENWORTH ST,119,546011,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,546-01200,37.7825526,-122.4139285,LEAVENWORTH ST,120,546012,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,546-01210,37.7825427,-122.4140835,LEAVENWORTH ST,121,546011,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,546-01220,37.7826073,-122.4139396,LEAVENWORTH ST,122,546012,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,546-01230,37.7826032,-122.4140958,LEAVENWORTH ST,123,546011,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,546-01240,37.7826526,-122.4139488,LEAVENWORTH ST,124,546012,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,546-01250,37.7826618,-122.4141076,LEAVENWORTH ST,125,546011,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,546-01260,37.782696,-122.4139576,LEAVENWORTH ST,126,546012,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,686-02330,37.782808,-122.4134609,TURK ST,233,686021,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,686-02340,37.7829199,-122.4135608,TURK ST,234,686022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,686-02350,37.7828,-122.4135241,TURK ST,235,686021,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,686-02360,37.7829087,-122.4136491,TURK ST,236,686022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,686-02370,37.7827897,-122.4136056,TURK ST,237,686021,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,686-02390,37.7827787,-122.4136924,TURK ST,239,686021,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,686-02430,37.782766,-122.4137929,TURK ST,243,686021,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03084,686-02440,37.7828826,-122.4138549,TURK ST,244,686022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03085,546-02080,37.7831229,-122.4140392,LEAVENWORTH ST,208,546022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03085,546-02100,37.7831861,-122.4140521,LEAVENWORTH ST,210,546022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03085,546-02120,37.7832417,-122.4140635,LEAVENWORTH ST,212,546022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03085,546-02140,37.7833023,-122.4140759,LEAVENWORTH ST,214,546022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03085,546-02150,37.7833072,-122.4142314,LEAVENWORTH ST,215,546021,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03085,546-02160,37.7833827,-122.4140924,LEAVENWORTH ST,216,546022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03085,546-02170,37.7833613,-122.4142425,LEAVENWORTH ST,217,546021,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03085,546-02180,37.7834378,-122.4141036,LEAVENWORTH ST,218,546022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03085,546-02190,37.7834174,-122.414254,LEAVENWORTH ST,219,546021,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03085,546-02210,37.7834692,-122.4142646,LEAVENWORTH ST,221,546021,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03085,546-02230,37.7835201,-122.414275,LEAVENWORTH ST,223,546021,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03085,546-02250,37.7835839,-122.4142881,LEAVENWORTH ST,225,546021,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03086,561-02200,37.7900915,-122.3928709,MAIN ST,220,561022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03087,561-02230,37.7900913,-122.3926147,MAIN ST,223,561021,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03087,561-02270,37.7900239,-122.3925305,MAIN ST,227,561021,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03087,561-02280,37.7899153,-122.3926506,MAIN ST,228,561022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03087,561-02290,37.7899836,-122.39248,MAIN ST,229,561021,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03087,561-02300,37.7898756,-122.392601,MAIN ST,230,561022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03087,561-02320,37.7897843,-122.3924869,MAIN ST,232,561022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03087,561-02330,37.7898869,-122.3923592,MAIN ST,233,561021,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03087,561-02340,37.7898277,-122.3925411,MAIN ST,234,561022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03087,561-02350,37.7898433,-122.3923048,MAIN ST,235,561021,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03087,561-02360,37.7897427,-122.3924349,MAIN ST,236,561022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
C03088,561-02440,37.7895522,-122.3921967,MAIN ST,244,561022,Grey,2a6b01e6e75cf4f70a5f52cd1e2f3624aad14ec7
